tweetid,user,content,date,lang,sentiment
784592756295475205,2253921240,"Hablé con un español guapísimo en el bus, pensé que nos íbamos a casar. Pero nos despedimos y no nos preguntamos nada. ¡Voy lagrimeando!",Sat Oct 08 03:14:24 +0000 2016,es,N
798212939878637569,715766011593637888,súper luna llena significa que la gente va a andar loca por dos semanas a partir de hoy en la mañana. Let the Hunger Games begin!,Mon Nov 14 17:16:09 +0000 2016,es,N
804176696761008128,21004119,"Hoy le dije a mi mamá: ""Para cerrar Noviembre solo falta un temblor"". Listo! Ahora digo q pa cerrar el 2016 solo falta pegarme el Gordo",Thu Dec 01 04:14:00 +0000 2016,es,P
803341208311447553,120940293,"Hoy fue la primera vez en 20 años de vida que me comí un Chifrijo jaja Sabía rico, pero si el chicharron no tuviese pellejo sería mejor",Mon Nov 28 20:54:04 +0000 2016,es,P
802732872398409728,432559544,Me vengo a Sabana para que el uber salga más barato y me doy cuenta que el concierto de Guns viene terminando Tarifa Dinámica 3.2,Sun Nov 27 04:36:45 +0000 2016,es,N
802719339749244928,109712748,"Hoy fui al gimnasio, hice la rutina de brazos y ahora estoy tan dolido que me cuesta levantar los chicharrones y la birra... #GymRat",Sun Nov 27 03:42:59 +0000 2016,es,N
802394142739406848,20687238,@jlisandro intolerante a la lactosa,Sat Nov 26 06:10:46 +0000 2016,es,NONE
806531534203322368,972789984,Las personas jóvenes no deberian partir . Un muchacho super emprendedor y lleno de sueños se fue Mucha fuerza a la familia y amigos.,Wed Dec 07 16:11:17 +0000 2016,es,N
806482599053037568,2159027493,Difícilmente el quiera algo serio con ust si todo empezó por yaleo y nudes respétese y verá que la buscan para algo serio y bonito️,Wed Dec 07 12:56:49 +0000 2016,es,N
808138504651870208,761015519646363648,"Mi tío ya no está... pero todos los días, en todo momento, pienso en él y le hablo de verdad lo siento conmigo siempre",Mon Dec 12 02:36:48 +0000 2016,es,NEU
796128450373386240,147684665,"Me acabo de topar a mi 선생님 en el semáforo del pretil y me comenzó a hablar en coreano. Profe, tenga compasión de mí y hablemos en inglés.",Tue Nov 08 23:13:08 +0000 2016,es,NONE
797149515799293952,250461290,"A mi si me gustan los carros renos, a veces los veo bonitos, a veces ridículos, en cualquiera de los casos, me sacan una sonrisa",Fri Nov 11 18:50:29 +0000 2016,es,P
797239159777820672,2153122708,"Vale: MAE HOY CONOCI UN MAE SUPER GUAPO, SUAVE YA TE ENSEÑO UNA FOTO *5 min despues me lo enseña* Yo: Valeria ese es mi ex Jajajaj siaa.",Sat Nov 12 00:46:42 +0000 2016,es,NONE
797212870337560576,141830462,"Al chile no hay ninguna foto en la que me etiqueten que no parezca que digo ""miren que papa salgo, por si no sabían me quiero morir sola""",Fri Nov 11 23:02:14 +0000 2016,es,N
796061074546102272,3242922564,"Bong, pipa, picadora, boletas, vaporizador, soplete, 5gs de wax... Todo en el bolso. Me requisan y no me quitan nada! Un buen día",Tue Nov 08 18:45:24 +0000 2016,es,P
809442483759415297,50089536,"Hola @TutzyFF , muchas bendiciones, ves... si hubiera sido ayer, le regalaba la camisa de la sele que me pegué jaja. Que la pases genial",Thu Dec 15 16:58:21 +0000 2016,es,P
809130023571562497,104178963,Lo 2do peor de la migraña es cuando ya pasa el dolor y entra esa goma post-dolor y la amnesia de lo que hice adolorida,Wed Dec 14 20:16:45 +0000 2016,es,N
809900091280596992,2300474724,No se te nombraba caballero tocando el hombro con una espada. Era más común darles una cachetada; para que no olvidaran sus juramentos,Fri Dec 16 23:16:43 +0000 2016,es,NONE
809856263190446080,401810698,"@MARQIUX eso mae!!! Que bueno que te gustó el concierto, me alegra mucho!! A mí también me hacía falta tocar esas piezas!!",Fri Dec 16 20:22:34 +0000 2016,es,P
801240137422295040,896667104,"No todo es orines y ceniza: hoy vi una niña con patines y casco divirtiéndose en la Plaza de la Cultura, y fue muy lindo",Wed Nov 23 01:45:09 +0000 2016,es,P
801535220642172937,394853608,hey no manda huevo con Otto este fin mis 6 sobrinos tenían partido y ya no estaba emocionada y eso que no me gusta el fútbol.,Wed Nov 23 21:17:43 +0000 2016,es,N
800775212946124800,219784757,"@alexa_camacho_ ese vídeo para mí está muy raro. Pobrecitas las chiquitas, pero si la mamá fue mala con el mae en vida, lo están pagando",Mon Nov 21 18:57:43 +0000 2016,es,N
800928932941930496,892305818,"Y Dalia, si ve esto cómase un moco ahno mentira pero es que es muy linda y... me entiende??",Tue Nov 22 05:08:32 +0000 2016,es,NEU
801612137357516800,2774677761,"Con este frío ahora antes y después de cada oración menciono la frase ""Que frío "" así no se puede Que frío",Thu Nov 24 02:23:21 +0000 2016,es,N
801676533618409472,4883675020,Vale el huracán no me a afectado y supongo que a mis seres amados tampoco así que estoy mushio mejo' sabiendo que no paso nada,Thu Nov 24 06:39:14 +0000 2016,es,NONE
801961069275181056,60878511,"@anfivas Ni que fueran cámaras de cobalto. Tengo mucho tiempo de no broncearme por unas manchas en mi cara, son solo ganas de verme mejor",Fri Nov 25 01:29:53 +0000 2016,es,N
802013185775648768,334521546,"Tengo 2 días de estar pendiente de #otto y yo personalmente me siento parte de todo lo que ha sucedido. En este momento, es lamentable",Fri Nov 25 04:56:58 +0000 2016,es,N
802020454345089024,972789984,Ojala que mañana cuando vayan al Black Friday se toquen un poquito el corazón y también donen a las personas que perdieron todo,Fri Nov 25 05:25:51 +0000 2016,es,P
802084003331375104,110602564,"Ya se porque me va mal en el amor, todo fue por no darle pelota a mi compañera que estuvo enamorada de mi desde primer grado hasta octavo",Fri Nov 25 09:38:23 +0000 2016,es,N
802036947971670018,36445508,Mi niña que es tan inteligente me dijo esta mañana por teléfono: mamá que te vaya bien con el huracán. Dos días sin verla,Fri Nov 25 06:31:24 +0000 2016,es,NEU
802019134255099909,221930699,"Ese es el problema, que la mayoría de personas se confían cuando el huracán toca tierra sin saber que la parte este es la más peligrosa",Fri Nov 25 05:20:37 +0000 2016,es,N
811710407866019840,10718792,"Como sé que les re interesa, les actualizo: me dijo que sí a ver una peli pero me habló de un pibe dándome a entender que están saliendo",Wed Dec 21 23:10:16 +0000 2016,es,N
810335405480542208,388326498,Qué bueno que lo disfrutaron @tefycastroram,Sun Dec 18 04:06:30 +0000 2016,es,P
811334510403092481,388326498,Qué bueno que las aprovecharon @lateachercr @ligoca72,Tue Dec 20 22:16:35 +0000 2016,es,P
811904903241224192,72216241,Buenos días ! Estamos a 3 días del día de la navidad ! Irma López en cabina durante las 2 horas de #TeMueveAM,Thu Dec 22 12:03:08 +0000 2016,es,P
811962232603103233,97166166,@nataliaprzc Con Liberación se vive mejor,Thu Dec 22 15:50:56 +0000 2016,es,P
811732847077756929,91253370,"Quiero llorar en posición fetal por que no he conseguido 1 tamal que no sea de ""masa"" #tomeporblondie",Thu Dec 22 00:39:26 +0000 2016,es,N
811743598228205568,3909025880,Voy a tener que empezar a ser más sociable si no me va a tocar pasar todas las vacaciones encerrada y eso no me agrada.,Thu Dec 22 01:22:09 +0000 2016,es,N
811786365193093120,90973470,@Jefersonserrano @danielugalde07 @luisricardo_28 @Stedich7 maes que odiosos yo breteo,Thu Dec 22 04:12:06 +0000 2016,es,N
811807631333539840,32215600,"@monicaleja Yo igual, todo lindo",Thu Dec 22 05:36:36 +0000 2016,es,P
811722899258216448,388326498,Que bueno que le gustara @Cindy_Ninni33CR @festdelaluz,Wed Dec 21 23:59:54 +0000 2016,es,P
809207932059533312,361439202,@Uber_CR Por que no hacen eso en otras provincias yo queria uno pero solo uso uber en cartago :-[ Yo queria Tamal!!,Thu Dec 15 01:26:20 +0000 2016,es,NONE
811032039180877825,19682117,@ManzurLeo yo tardé más en ir de casa a SJ y de regreso (total 3 horas) salud Leíto,Tue Dec 20 02:14:41 +0000 2016,es,NONE
810963142863949824,574158111,"Es asesinado el embajador ruso en Turquía y ahora en Berlín un camión arrolla una multitud en un mercado navideño. 9 muertos, 50 heridos",Mon Dec 19 21:40:54 +0000 2016,es,NONE
809594800613814272,325304503,@pablosolanocr me busca y listo,Fri Dec 16 03:03:36 +0000 2016,es,NONE
809632409348083712,463200546,"Dejé a mi novia hablando sola porque me quedé sin batería y creo que ya se durmió Sin un Buenas noches mío, ella no se duerme.",Fri Dec 16 05:33:03 +0000 2016,es,NONE
808886917525868544,288082588,@jporritas alimente la delantera...y les llevó empanadas. @PonchoCR el marco es suyo...y lo sembró con frijoles. Buena mejenga,Wed Dec 14 04:10:44 +0000 2016,es,P
808684650633760768,51758881,@WCA_ @by_Indi Decibelios es una escala logarítmica. Bajar 10dB es bajar a un tercio de ruido. Agarró reglamento de salud y bajó 10dB.,Tue Dec 13 14:47:00 +0000 2016,es,NONE
810561096205697025,123097462,"El se, es una necesidad fisiológica básica del ser humano! Si no tiene con quien, te tenés a vos mismo..",Sun Dec 18 19:03:19 +0000 2016,es,P
809141206546518029,70828580,@marianozumo gracias! Era necesario jaja,Wed Dec 14 21:01:11 +0000 2016,es,P
813176106266361858,223818187,"@wilfredozv El de Game Cube me gustó pero lo vi muy fácil y corto, este me ha gustado más",Mon Dec 26 00:14:26 +0000 2016,es,P
812856735660707840,2655471250,"Gracias a todos los que, aparte de contaminar el ambiente, tienen a mi perra con un pre-infarto por sus primitivas bombetas.",Sun Dec 25 03:05:22 +0000 2016,es,N
813151594241998848,3281317458,"Leo por todo lado: ""Mi novio me regaló esto, la pase con mi novio, mi novio lo otro"" , que bonito debe ser.",Sun Dec 25 22:37:02 +0000 2016,es,P
813601613080391680,590647530,"Ya tengo fiebre de nuevo y mami ""se puede tomar una pastilla hasta las 12"" valdré verga hasta esa hora",Tue Dec 27 04:25:15 +0000 2016,es,N
813588062521454592,2367184865,"No es por nada, pero extraño a Mangel, él y su edición tiene mucho que dar todavía",Tue Dec 27 03:31:24 +0000 2016,es,P
813845621681651712,16819577,Un trailer volcado en la Rotonda de la fuente de la Hispanidad... No cambies nunca Tiquicia,Tue Dec 27 20:34:51 +0000 2016,es,N
813855106269581312,59866022,Estoy viviendo en un ciclo rarisimo en el que pienso que es Viernes desde el Domingo.Ya este es mi tercer viernes de la semana,Tue Dec 27 21:12:32 +0000 2016,es,NEU
812204181033455616,1480509384,Cada día me doy cuenta que más amigos que conocí la temporada pasada en Big Sky están este año allá  voy a ser tan feliz cuando los vea,Fri Dec 23 07:52:21 +0000 2016,es,P
812181869093679104,228287652,La gran lacra se llevó mis audífonos de iPhone y me dejó los de ella Samsung todos turros. Mañana le hago el 360 en ese pelo.,Fri Dec 23 06:23:41 +0000 2016,es,N
812638402344579073,68834388,"Jajaja, será risa sarcástica, pero xq será que la gente no supera ver a alguien con una cicatriz en el rostro.",Sat Dec 24 12:37:47 +0000 2016,es,N
814151400263454720,463200546,"A cualquiera que se les declare hoy, no les crea, solo van a jugar con sus sentimientos",Wed Dec 28 16:49:54 +0000 2016,es,N
814213560075227136,14288122,Sin comenzar y ya el 2017 con malas noticias... No vamos a tener GoT este año,Wed Dec 28 20:56:54 +0000 2016,es,N
810185580432785408,966895903,@vale_torres14 hasta ahora los vi son horribles,Sat Dec 17 18:11:09 +0000 2016,es,N
810105754615218176,801548179531583493,Diego se pierde el próximo partido,Sat Dec 17 12:53:57 +0000 2016,es,NONE
813253899402428416,377544899,"@juanfrandiazcr Sí al inicio todo bien, pero la dejaron sola en una ""tarima"" en la que claramente estaba euesta",Mon Dec 26 05:23:33 +0000 2016,es,N
813253080586264576,2774677761,"@15Rossonero pues la verdad la gente dice que ""partidazo"" pero el marcador estuvo influenciado por el árbitro y tácticamente fue malo",Mon Dec 26 05:20:18 +0000 2016,es,N
813418658399657984,358137563,@KeepCalmBeGleek aún nada que aparece lo hemos buscado en techo y alrededores.. estoy resignada a lo peor gracias por preguntar,Mon Dec 26 16:18:15 +0000 2016,es,N
813436195506192384,19682117,"@edgarsilvaCR ah sí, ""charita"" irse. Desde el jueves ando aquí, fue Navidad nicoyana",Mon Dec 26 17:27:56 +0000 2016,es,N
813270032591572992,537526167,Un saludo a mi crush del segundo semestre del 2016! Ya casi se acaba el año y dejará de ser mi crush y nada de que me dio pelota,Mon Dec 26 06:27:40 +0000 2016,es,N
813280351061680128,68834388,"Puto, PS4 pro se queda pillado( congelado), pensaba que era solo yo , pero no , ya son varios amigos que es lo mismo",Mon Dec 26 07:08:40 +0000 2016,es,N
812335039744708608,808198014,"Me gusta tanto el modo nocturno de Twitter, que paso entrando a cada rato y ni se qué escribir... hasta ahorita",Fri Dec 23 16:32:20 +0000 2016,es,P
812318022723629056,204396297,@Nangel2496 porque alajuela es feo y caliente,Fri Dec 23 15:24:43 +0000 2016,es,N
812391559052333056,74035504,Yo sé que cada quién hace lo que le da la puta gana pero hay mujeres que no deberían dejarlas pintarse las cejas.,Fri Dec 23 20:16:55 +0000 2016,es,N
812778110508822528,33738626,"Me vengo dando cuenta que sí... el gordo navideño y yo siempre sí... regalo de santa, por despistada? marchamo y regalos pagados #gracias",Sat Dec 24 21:52:56 +0000 2016,es,P
812719530749399040,204396297,Ocupo ruedas nuevas para los patines,Sat Dec 24 18:00:10 +0000 2016,es,NONE
811304200596574208,14893600,"@barvak exacto, lo deberían hacer en la última de diciembre donde más gente esta de vacaciones",Tue Dec 20 20:16:09 +0000 2016,es,N
814569270013292545,2784445962,"@PrisciBenavides ugh siii, de lo peor",Thu Dec 29 20:30:22 +0000 2016,es,N
814586271372820481,1174301012,Me preguntan si ya salí de trabajar y yo con aquella montaña de trabajo bendito diciembre,Thu Dec 29 21:37:56 +0000 2016,es,NONE
815254626756952064,4473758302,Sería lindo pertenecer a la lista @mariobautista_,Sat Dec 31 17:53:44 +0000 2016,es,P
815215117906415616,223818187,@Santicr10 @Juandi_SC Se lo juro que iría si no fuera noche vieja. Pero tengo que salir a comprar porque hoy hago cena yo gracias Santi,Sat Dec 31 15:16:44 +0000 2016,es,NEU
815054296966451200,138940047,Yo hago una lista de recuerdos en mi mente y la conclusión es que el año 2016 ha sido un gran año. Dios ha sido buenísimo conmigo.,Sat Dec 31 04:37:42 +0000 2016,es,P
814519975457259521,29896566,"@yoeralasornaca Vieras que a mi lo del dresscode de mi brete no me molesta, sólo quisiera poder teñirme el pelo morado",Thu Dec 29 17:14:29 +0000 2016,es,NEU
814265797560377344,2974860647,"@EsGermanDZ Ahora andaba divagando por su canal y me di cuenta que elimino mi video favorito,pa' que vivir",Thu Dec 29 00:24:29 +0000 2016,es,N
814280007241633793,2257416859,A mi nadie me ha echo bromas del día de los inocentes,Thu Dec 29 01:20:56 +0000 2016,es,NONE
814686198614593536,249526249,Mis amigos dicen que me voy a quedar solo por ser tan cortante. Lo peor es que no me siento cortante.,Fri Dec 30 04:15:00 +0000 2016,es,N
814711564150444032,1643939671,"@aniu96 @Chuz_CM Yo no puedo ingerir bebidas alcoholicas, ni marihuana, ni tabaco. Pero yo los acompaño.",Fri Dec 30 05:55:48 +0000 2016,es,NONE
814642397724504064,223818187,@mariano_javier7 En serio no te gusta? A mí me encanta,Fri Dec 30 01:20:57 +0000 2016,es,NEU
814664927566790656,223818187,@oazamar Hahahaha no me enoja. Solo juego aunque es cierto,Fri Dec 30 02:50:29 +0000 2016,es,NONE
815757000395096064,3301047864,@CorralesKendy ya me ha pasado y eso que le estoy dando 20min pero es un dato falso porque siempre son 10min antes,Mon Jan 02 03:09:59 +0000 2017,es,NONE
815975237284200448,223818187,@PeladoMuyPelado Amo los Lunes libres,Mon Jan 02 17:37:11 +0000 2017,es,P
815965415969013760,414180443,No es divertido cuando Gaby tiene el control de todo por haberme pasado en la serie. Cada vez que me llega un mensaje me da miedo verlo.,Mon Jan 02 16:58:09 +0000 2017,es,N
816079943423709185,218299669,Con mi tamaño y una tractora se atrevió a usurpar mi espacio personal en el bus. Nada las detiene; parezco una sardina.,Tue Jan 03 00:33:15 +0000 2017,es,N
816092941626261504,142156769,Siempre existira ese tipo de mujer que no entiende que no se debe de andar de regalada cuando el mae Ya tiene Novia y no ocupa a otra,Tue Jan 03 01:24:54 +0000 2017,es,N
814506704083812352,39287796,"@Le_Conocedor gracias!!! Mañana celebramoooos... estamos viendo donde aún, ahorita te aviso.",Thu Dec 29 16:21:45 +0000 2016,es,P
814505124265684993,2784445962,"@Randalljr11_ wooo messenger era lo mejor, el zumbido es y será el mejor invento de la vida, lo extraño",Thu Dec 29 16:15:29 +0000 2016,es,P
814553685778894849,195532698,@somekindofEdu yo estaba todo feliz,Thu Dec 29 19:28:27 +0000 2016,es,NONE
814244678853947392,627838882,Estoy escuchando el disco de @MaykelOficial y me encanta Talento joven,Wed Dec 28 23:00:34 +0000 2016,es,P
814352759558438912,3909025880,A veces soy tan sincera que quedo como si fuera grosera.,Thu Dec 29 06:10:02 +0000 2016,es,N
814311352235921408,892305818,@aaxloz Hará transmisión el 31? Así como los dos años anteriores? Aunque sea un ratico por fi,Thu Dec 29 03:25:30 +0000 2016,es,NONE
814262160696152065,627838882,Lo mejor de la vida ver Skins,Thu Dec 29 00:10:02 +0000 2016,es,P
814334163956461568,2774677761,"Lo más triste de que se cayera la señal de Tigo es que yo todo lo veo y lo tengo online, en la PC nueva no tengo nada ni música",Thu Dec 29 04:56:08 +0000 2016,es,N
815380677130452993,4861146770,Espero que la pasen bien y que tengan un muy buen 2017,Sun Jan 01 02:14:37 +0000 2017,es,P
815401368097792000,4693018747,Quiero hacer un brindis Por menos personas hipócritas en el 2017,Sun Jan 01 03:36:50 +0000 2017,es,N
815289714886475776,1643939671,"@rjloaizab @Chuz_CM Vaya. No hemos invitado a nadie, la gente sea ido metiendo sola a la conversación.",Sat Dec 31 20:13:10 +0000 2016,es,NONE
815298061341753344,32215600,"Digan lo que les de la gana, el 2016 fue un año bonito, de mucho crecimiento donde logré cosas muy buenas",Sat Dec 31 20:46:19 +0000 2016,es,P
815333038930411522,4878793919,"Loa me pidió un favor y me dije que me diera chance y me hizo mal modo,que vaya a ver quién se la re culea que ya no le voy a hacer nada.",Sat Dec 31 23:05:19 +0000 2016,es,N
815330846207053825,1300377012,Como chiquito con juguete nuevo,Sat Dec 31 22:56:36 +0000 2016,es,P
814985163528609796,176885005,@AlexJ_CR yo me mande a traer una XL por ebay y me queda enorme y eso que estoy panzon jaja,Sat Dec 31 00:02:59 +0000 2016,es,NEU
814718222796812288,102524362,@chonchelin salud y forma cuesta 2mil la clase o si no en el sport center también dan,Fri Dec 30 06:22:15 +0000 2016,es,NONE
814635251737755648,223818187,"@Lonchs En ese caso, todo bien. Tengo derecho a equivocarme si su tweet es ambiguo Hahahaha. Saludotes",Fri Dec 30 00:52:33 +0000 2016,es,NEU
815579272379252736,566769891,"Este año promete estar lleno de cosas buenas , espero con ansias cumplir muchas metas , vencer miedos , conocer personas",Sun Jan 01 15:23:45 +0000 2017,es,P
815608025906106368,221930699,Empecé el 2017 de la manera más anti yo posible... Tomando alcohol. Que feo,Sun Jan 01 17:18:01 +0000 2017,es,N
815626648443830273,1643939671,"Lo bueno es que desayuné al fin comida descente, y todos los ejercicios me han dado.",Sun Jan 01 18:32:01 +0000 2017,es,P
815651119284293633,100126321,"Mi deseo para el 2017 es: que la gente buena no se canse de ser buena, porque es más difícil que la gente que hace mal cambie",Sun Jan 01 20:09:15 +0000 2017,es,NEU
815444684789207040,140507661,@davidmesen Jajaja Y al séptimo día descansó (?) Que mal mae Lo siento,Sun Jan 01 06:28:57 +0000 2017,es,N
815432284815978496,2774677761,Hace poquito me dieron las 12 uvas para las 12pm y ya sólo me quedan 5,Sun Jan 01 05:39:41 +0000 2017,es,NONE
815465805387272192,334372154,1:52 y aún no estoy ebrio ya empecé mal el año,Sun Jan 01 07:52:53 +0000 2017,es,N
813813653841604609,303439661,"Me vale madre toda la gente famosa que murió en el 2016, excepto por Keith Emerson, Bowie y Carrie",Tue Dec 27 18:27:49 +0000 2016,es,N
813642485960478720,204396297,"@_Star_Vader ah mae! Que mierda Bueno, que le pase lo más cercano posible y bueno dentro de poco!",Tue Dec 27 07:07:40 +0000 2016,es,NEU
813626979157180416,152105408,Tenía más de un año de no usar Premiere Pro y no era tan mala editando... ahora lo olvidé todo,Tue Dec 27 06:06:02 +0000 2016,es,N
817786900249509893,632147023,Wohoooooo. te extraño un montón. ️ #hippyhop @ Club Vertigo,Sat Jan 07 17:36:05 +0000 2017,es,P
817837962809446401,2974860647,"@alexcasasv_ es triste que no me sigas,estoy sad",Sat Jan 07 20:58:59 +0000 2017,es,N
817825351875395586,723702379497934848,Siento que se va hacer difícil acostumbrarme a la vida con responsabilidades.,Sat Jan 07 20:08:53 +0000 2017,es,N
817900677657755648,91253370,"Por cosas así, estoy segura de que tomé una muy buena decisión",Sun Jan 08 01:08:12 +0000 2017,es,P
817885730873675776,4878793919,siempre que intento ver una nueva serie en NF termino viendo stranger things.,Sun Jan 08 00:08:48 +0000 2017,es,NONE
817891301463126016,2869395974,Que triste que conozcan el Trap por esos artistas y no por el Trap genuino,Sun Jan 08 00:30:56 +0000 2017,es,N
817897886201643008,2944528720,@Alvaro845 @ClashRoyale Porque me toco un cofre épico sin legendario? Grs si responden,Sun Jan 08 00:57:06 +0000 2017,es,N
816852552184631297,1643939671,@dileivac los trabajos de ese curso son bonitos. ¿Qué tiene q hacer?,Thu Jan 05 03:43:19 +0000 2017,es,P
817081915366838272,4878793919,"@Melii_Herrera05 yo lo único e puedo rescatar es TØP y Coldplay,pero no tengo un cinco.",Thu Jan 05 18:54:43 +0000 2017,es,N
